,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
588,UFC Fight Night: Swick vs Burkman,Corey Hill vs Joe Veres,Corey Hill,Joe Veres,0,0,29,40,0,10,66,78,0,10,0,0,0,10,0,0,0,0,205,19,19,30,0,9,10,10,0,0,0,0,0,1,5,12,0,10,4,5,0,0,20,23,0,0,KO/TKO ,337,2,3,Corey Hill,Lightweight Bout
589,UFC Fight Night: Swick vs Burkman,Jeremy Stephens vs Cole Miller,Jeremy Stephens,Cole Miller,1,0,30,54,5,29,64,91,13,38,1,1,0,1,0,3,1,3,259,174,24,46,4,28,5,7,0,0,1,1,1,1,6,18,0,19,0,0,2,4,24,36,3,6,KO/TKO ,584,2,3,Jeremy Stephens,Lightweight Bout
590,UFC Fight Night: Swick vs Burkman,Gray Maynard vs Dennis Siver,Gray Maynard,Dennis Siver,1,0,26,66,16,40,79,129,155,198,2,2,1,2,3,0,2,1,648,155,23,62,11,33,3,4,2,3,0,0,3,4,4,16,14,32,2,4,1,3,20,46,1,5,Decision - Unanimous ,900,3,3,Gray Maynard,Lightweight Bout
591,UFC Fight Night: Swick vs Burkman,Kurt Pellegrino vs Alberto Crane,Kurt Pellegrino,Alberto Crane,0,1,23,51,4,26,37,66,12,36,1,2,0,4,0,2,0,0,122,45,19,45,3,24,1,3,1,2,3,3,0,0,16,40,4,26,1,2,0,0,6,9,0,0,KO/TKO ,415,2,3,Kurt Pellegrino,Lightweight Bout
592,UFC Fight Night: Swick vs Burkman,Nate Diaz vs Alvin Robinson,Nate Diaz,Alvin Robinson,0,0,3,8,2,5,25,30,5,8,2,2,0,0,2,2,0,1,151,57,3,8,2,5,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,6,2,4,Submission ,219,1,3,Nate Diaz,Lightweight Bout
593,UFC Fight Night: Swick vs Burkman,Thiago Tavares vs Michihiro Omigawa,Thiago Tavares,Michihiro Omigawa,0,0,19,43,11,32,68,95,90,112,7,14,1,1,0,2,1,2,401,230,14,33,6,27,3,7,0,0,2,3,5,5,11,25,1,12,4,11,1,6,4,7,9,14,Decision - Unanimous ,900,3,3,Thiago Tavares,Lightweight Bout
594,UFC Fight Night: Swick vs Burkman,Patrick Cote vs Drew McFedries,Patrick Cote,Drew McFedries,1,0,14,31,8,15,14,31,8,15,0,0,0,0,0,0,0,0,3,0,13,27,2,9,1,3,1,1,0,1,5,5,5,22,7,14,3,3,1,1,6,6,0,0,KO/TKO ,104,1,3,Patrick Cote,Middleweight Bout
595,UFC Fight Night: Swick vs Burkman,Mike Swick vs Joshua Burkman,Mike Swick,Joshua Burkman,0,0,54,101,39,83,58,105,49,95,0,0,1,10,0,0,0,0,84,344,11,54,9,46,18,20,3,8,25,27,27,29,20,59,13,52,34,42,26,31,0,0,0,0,Decision - Majority ,900,3,3,Mike Swick,Welterweight Bout
596,UFC 80: Rapid Fire,Sam Stout vs Per Eklund,Sam Stout,Per Eklund,0,0,33,127,20,43,83,180,39,64,0,0,2,30,0,1,0,0,332,182,10,98,5,26,7,9,11,12,16,20,4,5,7,89,14,33,9,11,6,10,17,27,0,0,Decision - Unanimous ,900,3,3,Sam Stout,Lightweight Bout
597,UFC 80: Rapid Fire,Alessio Sakara vs James Lee,Alessio Sakara,James Lee,0,0,8,10,0,1,10,12,0,1,0,0,2,4,0,0,0,0,8,42,8,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,8,8,0,0,KO/TKO ,90,1,3,Alessio Sakara,Light Heavyweight Bout
598,UFC 80: Rapid Fire,Paul Kelly vs Paul Taylor,Paul Kelly,Paul Taylor,0,0,70,139,43,81,154,234,149,202,3,3,1,1,0,3,1,0,727,82,57,125,29,67,13,14,7,7,0,0,7,7,13,36,13,40,11,15,17,20,46,88,13,21,Decision - Unanimous ,900,3,3,Paul Kelly,Welterweight Bout
599,UFC 80: Rapid Fire,Antoni Hardonk vs Colin Robinson,Antoni Hardonk,Colin Robinson,1,0,5,7,0,2,5,7,1,3,0,0,0,0,0,0,0,0,4,0,2,3,0,2,1,2,0,0,2,2,0,0,4,5,0,2,1,2,0,0,0,0,0,0,KO/TKO ,17,1,3,Antoni Hardonk,Heavyweight Bout
600,UFC 80: Rapid Fire,Jorge Rivera vs Kendall Grove,Jorge Rivera,Kendall Grove,1,0,28,38,0,1,31,42,0,1,1,1,0,0,0,0,0,0,65,0,27,37,0,1,0,0,0,0,1,1,0,0,9,12,0,1,0,0,0,0,19,26,0,0,KO/TKO ,80,1,3,Jorge Rivera,Middleweight Bout
601,UFC 80: Rapid Fire,Wilson Gouveia vs Jason Lambert,Wilson Gouveia,Jason Lambert,1,0,5,14,27,56,9,18,47,82,0,1,1,1,4,0,0,0,7,290,5,14,16,44,0,0,10,11,0,0,1,1,4,12,3,8,0,0,2,3,1,2,22,45,KO/TKO ,337,2,3,Wilson Gouveia,Light Heavyweight Bout
602,UFC 80: Rapid Fire,Marcus Davis vs Jess Liaudin,Marcus Davis,Jess Liaudin,1,0,5,5,4,8,5,5,4,8,0,0,0,0,0,0,0,0,2,0,4,4,0,2,1,1,0,1,0,0,4,5,3,3,4,8,0,0,0,0,2,2,0,0,KO/TKO ,64,1,3,Marcus Davis,Welterweight Bout
603,UFC 80: Rapid Fire,Fabricio Werdum vs Gabriel Gonzaga,Fabricio Werdum,Gabriel Gonzaga,0,0,46,89,19,33,64,109,26,40,0,1,3,4,0,0,0,0,169,121,43,84,5,16,1,1,4,5,2,4,10,12,14,38,14,26,10,15,2,2,22,36,3,5,KO/TKO ,574,2,3,Fabricio Werdum,Heavyweight Bout
604,UFC 80: Rapid Fire,BJ Penn vs Joe Stevenson,BJ Penn,Joe Stevenson,2,0,41,69,17,36,71,105,33,57,0,0,0,0,1,0,0,0,393,0,38,66,11,29,3,3,6,7,0,0,0,0,22,38,7,24,1,2,2,2,18,29,8,10,Submission ,542,2,5,BJ Penn,UFC Lightweight Title Bout
605,UFC 79: Nemesis,Mark Bocek vs Doug Evans,Mark Bocek,Doug Evans,0,0,26,58,22,66,87,129,52,97,7,17,1,1,0,1,0,1,638,52,16,48,14,58,5,5,7,7,5,5,1,1,3,23,14,52,12,14,8,14,11,21,0,0,Decision - Unanimous ,900,3,3,Mark Bocek,Lightweight Bout
606,UFC 79: Nemesis,Roan Carneiro vs Tony DeSouza,Roan Carneiro,Tony DeSouza,0,0,24,27,9,15,73,77,37,44,3,3,0,0,2,1,0,1,287,138,19,22,6,12,0,0,3,3,5,5,0,0,6,8,0,5,4,5,5,5,14,14,4,5,KO/TKO ,513,2,3,Roan Carneiro,Welterweight Bout
607,UFC 79: Nemesis,Dean Lister vs Jordan Radev,Dean Lister,Jordan Radev,0,0,31,99,20,89,38,109,49,118,2,10,0,0,0,0,0,0,157,46,17,71,12,74,9,20,2,2,5,8,6,13,24,85,16,75,1,6,3,9,6,8,1,5,Decision - Unanimous ,900,3,3,Dean Lister,Middleweight Bout
608,UFC 79: Nemesis,Manvel Gamburyan vs Nate Mohr,Manvel Gamburyan,Nate Mohr,0,0,3,6,2,3,8,12,7,8,1,3,0,0,1,0,0,0,59,12,2,5,2,3,0,0,0,0,1,1,0,0,2,4,1,2,0,0,0,0,1,2,1,1,Submission ,91,1,3,Manvel Gamburyan,Lightweight Bout
609,UFC 79: Nemesis,James Irvin vs Luiz Cane,James Irvin,Luiz Cane,0,0,5,19,9,20,5,19,10,21,0,1,1,1,0,0,0,0,1,12,2,15,6,17,1,1,2,2,2,3,1,1,5,19,8,19,0,0,0,0,0,0,1,1,DQ ,111,1,3,James Irvin,Light Heavyweight Bout
610,UFC 79: Nemesis,Rich Clementi vs Melvin Guillard,Rich Clementi,Melvin Guillard,0,0,6,9,5,18,10,13,5,18,2,2,1,1,2,0,1,0,108,28,1,4,5,18,1,1,0,0,4,4,0,0,6,8,5,17,0,1,0,1,0,0,0,0,Submission ,280,1,3,Rich Clementi,Lightweight Bout
611,UFC 79: Nemesis,Lyoto Machida vs Rameau Thierry Sokoudjou,Lyoto Machida,Rameau Thierry Sokoudjou,1,0,21,48,6,24,40,68,19,38,0,0,2,4,5,2,1,0,334,22,12,36,4,20,3,5,0,1,6,7,2,3,10,17,4,20,0,1,1,2,11,30,1,2,Submission ,560,2,3,Lyoto Machida,Light Heavyweight Bout
612,UFC 79: Nemesis,Eddie Sanchez vs Soa Palelei,Eddie Sanchez,Soa Palelei,0,0,52,115,21,37,145,212,27,43,1,5,1,1,0,0,0,0,201,349,39,98,6,18,9,10,8,12,4,7,7,7,28,79,5,15,24,35,16,20,0,1,0,2,KO/TKO ,804,3,3,Eddie Sanchez,Heavyweight Bout
613,UFC 79: Nemesis,Chuck Liddell vs Wanderlei Silva,Chuck Liddell,Wanderlei Silva,0,1,58,175,44,177,59,179,45,178,2,2,0,0,0,0,0,0,70,2,51,163,31,161,3,4,6,6,4,8,7,10,52,165,40,171,6,10,4,5,0,0,0,1,Decision - Unanimous ,900,3,3,Chuck Liddell,Light Heavyweight Bout
614,UFC 79: Nemesis,Georges St-Pierre vs Matt Hughes,Georges St-Pierre,Matt Hughes,0,0,28,40,5,13,97,117,10,19,3,3,0,3,3,0,0,0,420,17,18,27,3,11,8,9,2,2,2,4,0,0,4,12,0,6,2,3,2,2,22,25,3,5,Submission ,594,2,5,Georges St-Pierre,UFC Interim Welterweight Title Bout
615,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Jonathan Goulet vs Paul Georgieff,Jonathan Goulet,Paul Georgieff,0,0,11,17,12,30,33,44,18,36,3,3,0,2,1,0,0,0,212,0,10,16,9,27,1,1,1,1,0,0,2,2,4,9,8,24,0,0,1,2,7,8,3,4,Submission ,282,1,3,Jonathan Goulet,Welterweight Bout
616,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roman Mitichyan vs Dorian Price,Roman Mitichyan,Dorian Price,0,0,0,0,0,2,0,0,0,2,1,1,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Submission ,23,1,3,Roman Mitichyan,Welterweight Bout
617,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Matt Arroyo vs John Kolosci,Matt Arroyo,John Kolosci,0,0,4,8,1,5,19,23,12,23,0,0,0,2,5,0,0,0,60,202,4,8,1,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,4,1,2,Submission ,282,1,3,Matt Arroyo,Welterweight Bout
618,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Troy Mandaloniz vs Richie Hightower,Troy Mandaloniz,Richie Hightower,1,0,30,38,20,56,36,44,30,67,0,2,1,1,0,0,0,0,98,19,16,24,14,48,1,1,4,6,13,13,2,2,15,22,14,45,12,13,6,10,3,3,0,1,KO/TKO ,260,1,3,Troy Mandaloniz,Welterweight Bout
619,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Ben Saunders vs Dan Barrera,Ben Saunders,Dan Barrera,0,0,18,25,12,17,143,153,59,64,0,0,1,12,4,0,0,1,349,429,10,17,6,11,7,7,0,0,1,1,6,6,5,11,0,1,4,5,6,6,9,9,6,10,Decision - Unanimous ,900,3,3,Ben Saunders,Welterweight Bout
620,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,George Sotiropoulos vs Billy Miles,George Sotiropoulos,Billy Miles,0,0,2,3,0,3,24,28,0,3,0,0,0,2,1,0,0,0,72,19,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,0,0,Submission ,96,1,3,George Sotiropoulos,Welterweight Bout
621,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,War Machine vs Jared Rollins,War Machine,Jared Rollins,0,1,29,48,40,70,127,156,78,111,1,2,2,4,0,1,1,0,434,223,27,46,40,70,2,2,0,0,0,0,0,0,3,9,3,11,0,0,5,6,26,39,32,53,KO/TKO ,721,3,3,War Machine,Welterweight Bout
622,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Mac Danzig vs Tommy Speer,Mac Danzig,Tommy Speer,0,0,10,14,4,7,36,41,5,8,1,2,0,0,1,0,0,0,74,28,5,8,0,2,5,6,2,3,0,0,2,2,0,0,0,2,5,6,4,5,5,8,0,0,Submission ,121,1,3,Mac Danzig,Ultimate Fighter 6 Welterweight Tournament Title Bout
623,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roger Huerta vs Clay Guida,Roger Huerta,Clay Guida,0,1,31,102,47,85,53,140,100,150,0,0,6,11,3,1,2,0,50,353,28,96,32,67,3,6,14,17,0,0,1,1,29,99,30,57,0,0,0,0,2,3,17,28,Submission ,651,3,3,Roger Huerta,Lightweight Bout
624,UFC 78: Validation,Akihiro Gono vs Tamdan McCrory,Akihiro Gono,Tamdan McCrory,1,0,27,44,31,62,39,56,32,63,1,1,0,0,1,0,0,0,156,67,4,13,14,41,9,13,10,13,14,18,7,8,20,33,17,33,3,5,14,29,4,6,0,0,Submission ,499,2,3,Akihiro Gono,Welterweight Bout
625,UFC 78: Validation,Marcus Aurelio vs Luke Caudillo,Marcus Aurelio,Luke Caudillo,0,0,20,27,6,13,71,81,11,18,1,4,0,1,0,0,0,0,143,15,15,21,3,9,5,6,3,3,0,0,0,1,4,9,2,8,4,5,4,5,12,13,0,0,KO/TKO ,269,1,3,Marcus Aurelio,Lightweight Bout
626,UFC 78: Validation,Joe Lauzon vs Jason Reinhardt,Joe Lauzon,Jason Reinhardt,0,0,5,7,1,3,8,10,1,3,1,2,0,0,1,0,0,0,56,0,3,5,1,3,2,2,0,0,0,0,0,0,1,3,0,2,2,2,1,1,2,2,0,0,Submission ,74,1,3,Joe Lauzon,Lightweight Bout
627,UFC 78: Validation,Thiago Alves vs Chris Lytle,Thiago Alves,Chris Lytle,1,0,39,90,42,128,48,99,88,176,0,0,1,1,0,0,0,0,32,149,14,59,23,102,7,9,14,19,18,22,5,7,28,69,29,109,9,18,12,18,2,3,1,1,TKO - Doctor's Stoppage ,600,2,3,Thiago Alves,Welterweight Bout
628,UFC 78: Validation,Frankie Edgar vs Spencer Fisher,Frankie Edgar,Spencer Fisher,0,0,42,79,6,21,162,212,31,47,8,12,0,0,0,0,0,0,790,0,39,76,3,17,3,3,2,3,0,0,1,1,3,8,3,16,2,2,2,4,37,69,1,1,Decision - Unanimous ,900,3,3,Frankie Edgar,Lightweight Bout
629,UFC 78: Validation,Ed Herman vs Joe Doerksen,Ed Herman,Joe Doerksen,1,0,43,74,9,19,89,122,16,26,2,3,1,5,0,3,1,0,394,114,31,61,5,15,12,13,3,3,0,0,1,1,6,21,7,15,9,13,2,4,28,40,0,0,KO/TKO ,639,3,3,Ed Herman,Middleweight Bout
630,UFC 78: Validation,Karo Parisyan vs Ryo Chonan,Karo Parisyan,Ryo Chonan,0,0,49,110,35,87,117,186,57,110,7,9,0,0,0,0,0,1,444,110,45,105,15,61,1,1,13,16,3,4,7,10,19,54,18,61,5,9,17,24,25,47,0,2,Decision - Unanimous ,900,3,3,Karo Parisyan,Welterweight Bout
631,UFC 78: Validation,Thiago Silva vs Houston Alexander,Thiago Silva,Houston Alexander,0,0,22,35,2,8,33,46,2,8,1,1,1,1,0,0,0,0,116,29,16,29,0,5,5,5,1,2,1,1,1,1,4,5,0,6,3,3,2,2,15,27,0,0,KO/TKO ,205,1,3,Thiago Silva,Light Heavyweight Bout
632,UFC 78: Validation,Rashad Evans vs Michael Bisping,Rashad Evans,Michael Bisping,0,0,23,87,40,96,38,108,52,112,6,16,2,2,0,0,0,0,462,34,22,86,23,78,1,1,11,11,0,0,6,7,18,71,25,78,1,4,15,18,4,12,0,0,Decision - Split ,900,3,3,Rashad Evans,Light Heavyweight Bout
633,UFC 77: Hostile Territory,Matt Grice vs Jason Black,Matt Grice,Jason Black,1,0,44,73,10,20,132,170,43,56,3,3,0,1,0,7,0,1,764,36,38,66,7,17,6,6,3,3,0,1,0,0,8,16,2,11,5,5,3,4,31,52,5,5,Decision - Split ,900,3,3,Matt Grice,Lightweight Bout
634,UFC 77: Hostile Territory,Joshua Burkman vs Forrest Petz,Joshua Burkman,Forrest Petz,1,0,44,87,65,138,51,95,113,187,3,13,0,0,2,0,0,1,150,216,34,71,30,91,5,10,33,45,5,6,2,2,33,69,40,105,5,12,24,29,6,6,1,4,Decision - Split ,900,3,3,Joshua Burkman,Welterweight Bout
635,UFC 77: Hostile Territory,Demian Maia vs Ryan Jensen,Demian Maia,Ryan Jensen,0,0,3,3,2,3,9,11,6,7,2,2,0,0,1,0,0,0,146,0,1,1,2,3,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,2,2,2,2,Submission ,160,1,3,Demian Maia,Middleweight Bout
636,UFC 77: Hostile Territory,Yushin Okami vs Jason MacDonald,Yushin Okami,Jason MacDonald,0,0,41,82,25,49,78,123,69,95,1,1,0,9,1,0,0,0,532,133,33,72,0,22,6,8,2,3,2,2,23,24,12,34,2,22,10,13,23,27,19,35,0,0,Decision - Unanimous ,900,3,3,Yushin Okami,Middleweight Bout
637,UFC 77: Hostile Territory,Alan Belcher vs Kalib Starnes,Alan Belcher,Kalib Starnes,0,0,57,100,40,89,61,104,45,94,0,0,1,3,0,0,0,0,51,28,37,77,34,79,8,11,5,9,12,12,1,1,34,66,29,75,23,34,11,14,0,0,0,0,TKO - Doctor's Stoppage ,399,2,3,Alan Belcher,Middleweight Bout
638,UFC 77: Hostile Territory,Stephan Bonnar vs Eric Schafer,Stephan Bonnar,Eric Schafer,0,0,30,54,13,17,76,109,35,41,0,0,1,5,0,1,0,0,230,129,26,49,3,6,4,5,5,5,0,0,5,6,2,13,5,8,4,5,6,7,24,36,2,2,KO/TKO ,467,2,3,Stephan Bonnar,Light Heavyweight Bout
639,UFC 77: Hostile Territory,Alvin Robinson vs Jorge Gurgel,Alvin Robinson,Jorge Gurgel,0,0,44,78,3,12,186,248,33,46,2,4,0,0,1,0,1,1,485,370,42,75,3,11,1,1,0,0,1,2,0,1,5,11,0,3,2,4,0,0,37,63,3,9,Decision - Unanimous ,900,3,3,Alvin Robinson,Lightweight Bout
640,UFC 77: Hostile Territory,Tim Sylvia vs Brandon Vera,Tim Sylvia,Brandon Vera,0,0,68,121,58,72,137,191,77,94,0,0,1,1,0,0,0,0,460,185,31,76,16,29,23,30,13,14,14,15,29,29,12,36,17,28,56,85,37,40,0,0,4,4,Decision - Unanimous ,900,3,3,Tim Sylvia,Heavyweight Bout
641,UFC 77: Hostile Territory,Anderson Silva vs Rich Franklin,Anderson Silva,Rich Franklin,3,0,39,47,22,56,40,49,23,58,0,1,1,2,0,0,0,0,52,91,24,31,8,41,11,12,7,7,4,4,7,8,12,16,17,51,27,29,5,5,0,2,0,0,KO/TKO ,367,2,5,Anderson Silva,UFC Middleweight Title Bout
642,UFC 76: Knockout,Matt Wiman vs Michihiro Omigawa,Matt Wiman,Michihiro Omigawa,0,0,59,108,33,64,109,167,78,114,4,5,1,2,0,1,2,1,686,111,53,98,32,63,2,6,0,0,4,4,1,1,10,20,7,21,6,19,21,31,43,69,5,12,Decision - Unanimous ,900,3,3,Matt Wiman,Lightweight Bout
643,UFC 76: Knockout,Christian Wellisch vs Scott Junk,Christian Wellisch,Scott Junk,0,0,6,11,17,28,7,12,30,42,1,1,0,0,2,0,0,0,48,74,0,3,8,16,4,6,3,6,2,2,6,6,0,1,5,10,6,10,12,18,0,0,0,0,Submission ,199,1,3,Christian Wellisch,Heavyweight Bout
644,UFC 76: Knockout,Jeremy Stephens vs Diego Saraiva,Jeremy Stephens,Diego Saraiva,0,0,50,90,11,29,109,154,71,93,2,2,0,0,0,2,1,1,591,131,39,77,8,24,7,9,1,1,4,4,2,4,11,26,6,21,0,0,0,0,39,64,5,8,Decision - Unanimous ,900,3,3,Jeremy Stephens,Lightweight Bout
645,UFC 76: Knockout,Rich Clementi vs Anthony Johnson,Rich Clementi,Anthony Johnson,0,1,12,24,22,50,43,57,25,54,1,2,1,2,2,3,1,1,162,143,9,18,15,41,0,1,5,6,3,5,2,3,5,15,7,28,1,3,4,7,6,6,11,15,Submission ,485,2,3,Rich Clementi,Welterweight Bout
646,UFC 76: Knockout,Tyson Griffin vs Thiago Tavares,Tyson Griffin,Thiago Tavares,0,0,29,66,6,21,89,134,32,49,2,6,4,9,1,4,1,2,475,236,15,50,1,15,3,5,5,6,11,11,0,0,5,29,2,14,15,17,4,7,9,20,0,0,Decision - Unanimous ,900,3,3,Tyson Griffin,Lightweight Bout
647,UFC 76: Knockout,Lyoto Machida vs Kazuhiro Nakamura,Lyoto Machida,Kazuhiro Nakamura,0,0,70,89,15,31,134,153,27,44,2,3,2,10,1,0,0,0,548,107,36,53,6,21,26,27,5,6,8,9,4,4,17,22,3,13,32,35,12,17,21,32,0,1,Decision - Unanimous ,900,3,3,Lyoto Machida,Light Heavyweight Bout
648,UFC 76: Knockout,Jon Fitch vs Diego Sanchez,Jon Fitch,Diego Sanchez,0,0,25,40,11,18,144,178,25,34,3,3,2,9,0,5,0,1,580,216,18,33,3,10,6,6,7,7,1,1,1,1,6,19,3,10,6,6,7,7,13,15,1,1,Decision - Split ,900,3,3,Jon Fitch,Welterweight Bout
649,UFC 76: Knockout,Forrest Griffin vs Mauricio Rua,Forrest Griffin,Mauricio Rua,0,0,66,130,27,75,146,214,53,105,2,2,5,12,3,0,2,0,337,291,44,104,21,69,13,16,3,3,9,10,3,3,21,54,14,50,4,7,3,3,41,69,10,22,Submission ,885,3,3,Forrest Griffin,Light Heavyweight Bout
650,UFC 76: Knockout,Keith Jardine vs Chuck Liddell,Keith Jardine,Chuck Liddell,1,0,83,176,31,138,83,176,31,138,0,0,0,0,0,0,0,0,6,0,38,125,25,128,15,16,6,9,30,35,0,1,82,173,30,135,1,3,1,3,0,0,0,0,Decision - Split ,900,3,3,Keith Jardine,Light Heavyweight Bout
651,UFC Fight Night: Thomas vs Florian,Dustin Hazelett vs Jonathan Goulet,Dustin Hazelett,Jonathan Goulet,0,0,3,5,0,0,3,5,0,0,0,0,1,1,2,0,0,0,0,48,3,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,Submission ,74,1,3,Dustin Hazelett,Welterweight Bout
652,UFC Fight Night: Thomas vs Florian,Thiago Alves vs Kuniyoshi Hironaka,Thiago Alves,Kuniyoshi Hironaka,0,0,48,97,15,39,50,101,20,44,0,0,2,6,0,0,0,0,54,95,28,72,7,30,2,3,3,3,18,22,5,6,28,68,10,32,14,17,3,5,6,12,2,2,KO/TKO ,544,2,3,Thiago Alves,Welterweight Bout
653,UFC Fight Night: Thomas vs Florian,Gray Maynard vs Joe Veres,Gray Maynard,Joe Veres,1,0,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,KO/TKO ,9,1,3,Gray Maynard,Lightweight Bout
654,UFC Fight Night: Thomas vs Florian,Cole Miller vs Leonard Garcia,Cole Miller,Leonard Garcia,0,0,21,48,16,32,59,90,95,119,1,2,0,1,10,0,2,1,678,145,20,47,11,27,1,1,2,2,0,0,3,3,4,17,5,17,0,0,0,0,17,31,11,15,Decision - Unanimous ,900,3,3,Cole Miller,Lightweight Bout
655,UFC Fight Night: Thomas vs Florian,Luke Cummo vs Edilberto de Oliveira,Luke Cummo,Edilberto de Oliveira,1,0,6,19,5,16,6,19,5,16,0,0,0,0,0,0,0,0,2,0,4,14,1,10,2,5,0,0,0,0,4,6,5,18,5,16,0,0,0,0,1,1,0,0,KO/TKO ,105,1,3,Luke Cummo,Welterweight Bout
656,UFC Fight Night: Thomas vs Florian,Nate Quarry vs Pete Sell,Nate Quarry,Pete Sell,1,1,64,129,53,114,75,141,70,132,0,1,2,4,0,0,0,0,23,151,29,87,42,100,12,18,8,11,23,24,3,3,51,110,40,98,10,16,11,14,3,3,2,2,KO/TKO ,644,3,3,Nate Quarry,Middleweight Bout
657,UFC Fight Night: Thomas vs Florian,Nate Diaz vs Junior Assuncao,Nate Diaz,Junior Assuncao,1,0,10,11,7,14,25,28,9,16,1,3,1,2,3,0,0,1,93,119,6,7,2,8,0,0,3,4,4,4,2,2,1,1,2,5,9,10,3,7,0,0,2,2,Submission ,250,1,3,Nate Diaz,Lightweight Bout
658,UFC Fight Night: Thomas vs Florian,Chris Leben vs Terry Martin,Chris Leben,Terry Martin,1,0,53,101,45,104,208,256,76,135,0,1,4,6,1,0,0,0,87,419,24,68,32,88,11,13,12,15,18,20,1,1,22,59,22,69,29,40,18,26,2,2,5,9,KO/TKO ,836,3,3,Chris Leben,Middleweight Bout
659,UFC Fight Night: Thomas vs Florian,Kenny Florian vs Din Thomas,Kenny Florian,Din Thomas,0,0,27,57,3,15,50,82,3,15,2,2,0,1,1,0,0,0,102,21,21,50,3,14,4,4,0,0,2,3,0,1,5,17,0,8,0,0,1,3,22,40,2,4,Submission ,271,1,3,Kenny Florian,Lightweight Bout
660,UFC 75: Champion vs Champion,Jess Liaudin vs Anthony Torres,Jess Liaudin,Anthony Torres,2,0,38,67,13,26,46,76,28,42,0,1,0,0,0,0,0,0,58,46,31,60,7,20,3,3,3,3,4,4,3,3,18,41,9,22,17,20,4,4,3,6,0,0,KO/TKO ,250,1,3,Jess Liaudin,Welterweight Bout
661,UFC 75: Champion vs Champion,Dennis Siver vs Naoyuki Kotani,Dennis Siver,Naoyuki Kotani,1,0,28,66,9,30,47,87,14,36,0,2,0,0,0,2,0,0,229,5,25,59,4,23,1,2,0,0,2,5,5,7,10,27,9,26,2,9,0,4,16,30,0,0,KO/TKO ,424,2,3,Dennis Siver,Lightweight Bout
662,UFC 75: Champion vs Champion,Thiago Silva vs Tomasz Drwal,Thiago Silva,Tomasz Drwal,1,0,48,105,43,127,53,110,53,138,0,4,1,2,1,0,0,0,25,64,31,77,29,110,13,18,7,10,4,10,7,7,27,71,26,94,21,34,15,30,0,0,2,3,KO/TKO ,563,2,3,Thiago Silva,Light Heavyweight Bout
663,UFC 75: Champion vs Champion,Gleison Tibau vs Terry Etim,Gleison Tibau,Terry Etim,0,0,14,23,18,34,105,123,20,37,7,10,0,1,0,0,0,0,701,0,12,21,8,23,2,2,3,4,0,0,7,7,0,6,18,34,0,0,0,0,14,17,0,0,Decision - Unanimous ,900,3,3,Gleison Tibau,Lightweight Bout
